Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
914,Ele.4,Day,20075,MG,M1918 Mod,115,2,5,800,53%,150%,515,108,38,38,109,0,14,0,150,1,10,10,SLAP (Ammo) (5-Star),Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),12801,320,384,448,512,114
914,Ele.4,Day,36,RF,Springfield,90,0,5,400,88%,175%,210,126,70,39,41,0,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (5-Star),Cape (Body) (5-Star),6403,320,384,448,512,115
914,Ele.4,Day,222,RF,TAC-50,90,0,5,410,90%,190%,195,160,84,32,31,0,0,0,150,1,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6383,319,382,446,510,116
914,Ele.4,Day,128,RF,M99,100,0,5,440,88%,175%,195,165,86,34,32,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Cape (Body) (5-Star),6321,316,379,442,505,117
914,Ele.4,Day,1031,RF,Pekola,90,0,5,420,88%,195%,195,123,77,39,36,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),6305,315,378,441,504,118
914,Ele.4,Day,20199,MG,Type80 Mod,115,2,5,910,5%,150%,515,108,61,26,113,0,15,0,150,1,10,10,SLAP (Ammo) (5-Star),Red Dot (Acc) (5-Star),MG Box (Body) (5-Star),12591,314,377,440,503,119
914,Ele.4,Day,257,RF,M200,91,0,5,420,88%,175%,195,150,98,32,33,0,0,0,150,1,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Cape (Body) (5-Star),6214,310,372,434,497,120
914,Ele.4,Day,197,RF,Carcano M1891,100,0,5,400,88%,175%,195,145,90,45,34,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Cape (Body) (5-Star),6198,309,371,433,495,121
914,Ele.4,Day,296,RF,Gr SL8,90,0,5,405,88%,175%,195,118,75,38,40,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Cape (Body) (5-Star),6131,306,367,429,490,122
914,Ele.4,Day,317,RF,Mondragon M1908,90,0,5,400,88%,195%,195,111,71,33,39,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),6080,304,364,425,486,123
914,Ele.4,Day,46,RF,Kar98k,90,0,5,400,88%,170%,195,143,75,40,33,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Rangefinder (Body) (5-Star),5822,291,349,407,465,124
914,Ele.4,Day,188,SG,S.A.T.8,100,0,5,1410,40%,172%,15,46,44,11,32,33,4,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),7471,280,336,392,448,125
914,Ele.4,Day,20154,SG,M500 Mod,115,3,5,1345,40%,196%,15,53,44,10,28,33,4,0,200,1,10,10,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),7478,280,336,392,448,126
914,Ele.4,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,45,10,27,36,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),7412,277,333,389,444,127
914,Ele.4,Day,1020,RF,Stella Hoshii,92,0,5,435,60%,180%,195,117,82,45,37,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),5507,275,330,385,440,128
914,Ele.4,Day,39,RF,Mosin-Nagant,90,0,5,420,60%,180%,195,160,82,52,29,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),5331,266,319,373,426,129
914,Ele.4,Day,162,SG,SPAS-12,100,0,5,1375,40%,172%,15,50,42,8,31,32,4,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6902,258,310,362,414,130
914,Ele.4,Day,1002,SG,Elphelt,94,0,5,1335,40%,172%,15,52,43,8,27,33,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6914,259,311,362,414,131
914,Ele.4,Day,348,RF,HS.50,90,0,5,420,60%,150%,195,157,81,39,32,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),-,5117,255,307,358,409,132
914,Ele.4,Day,148,RF,IWS 2000,91,0,5,420,60%,150%,195,160,76,39,31,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),-,5001,250,300,350,400,133
914,Ele.4,Day,247,RF,K31,90,0,5,370,60%,150%,195,124,75,46,38,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),-,4964,248,297,347,397,134
914,Ele.4,Day,351,SG,M26-MASS,90,0,5,1205,40%,172%,15,50,44,12,28,31,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6585,246,296,345,395,135
914,Ele.4,Day,43,RF,SVD,90,0,5,380,60%,150%,195,133,77,42,36,0,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),-,4941,247,296,345,395,136
914,Ele.4,Day,270,RF,4 Shiki,90,0,5,400,60%,150%,195,121,71,45,38,0,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),-,4914,245,294,343,393,137
914,Ele.4,Day,211,RF,SRS,90,0,5,410,60%,150%,195,133,79,44,34,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),-,4878,243,292,341,390,138
914,Ele.4,Day,235,RF,SPR A3G,90,0,5,410,60%,150%,195,139,80,40,34,0,0,0,100,0,1,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),Rangefinder (Body) (5-Star),4853,242,291,339,388,139
914,Ele.4,Day,305,RF,Tabuk,90,0,5,400,60%,150%,195,114,78,45,38,0,0,0,100,0,8,0,AP (Ammo) (5-Star),Supp (Silencer) (5-Star),-,4858,242,291,340,388,140
914,Ele.4,Day,153,SG,M37,90,0,5,1205,40%,172%,15,56,42,10,26,31,4,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),6319,236,284,331,379,141
914,Ele.4,Day,282,SG,DP-12,90,0,5,1205,40%,172%,15,54,27,11,26,32,5,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),6295,236,283,330,377,142
914,Ele.4,Day,157,SG,Am KSG,90,0,5,1205,40%,172%,15,53,27,10,25,33,5,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),6271,235,282,329,376,143
914,Ele.4,Day,337,RF,De Lisle,90,0,5,485,54%,150%,195,107,83,44,35,0,0,0,100,0,10,0,AP (Ammo) (5-Star),Supp (Silencer) (4-Star),-,4700,235,282,329,376,144
914,Ele.4,Day,352,SG,Nova,90,0,5,1255,40%,172%,15,54,27,14,24,29,7,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),6276,235,282,329,376,145
914,Ele.4,Day,1025,SG,Triela,90,0,5,1205,65%,172%,15,59,26,10,22,30,4,0,100,0,8,0,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),EOT (Holographic) (5-Star),6026,225,271,316,361,146
914,Ele.4,Day,175,AR,ART556,76,0,4,408,20%,150%,15,55,59,41,59,0,0,0,100,0,10,0,EOT (Holographic) (5-Star),-,-,2495,218,261,305,349,147
914,Ele.4,Day,260,HG,PA-15,70,0,4,236,20%,150%,15,30,51,59,57,0,0,0,100,0,1,0,PEQ (Acc) (5-Star),-,-,1518,208,250,292,333,148
914,Ele.4,Day,184,RF,T-5000,90,0,5,430,40%,150%,195,132,95,28,30,0,0,0,100,0,8,0,AP (Ammo) (5-Star),EOT (Holographic) (5-Star),-,4172,208,250,292,333,149
914,Ele.4,Day,1033,MG,Hanazono Yurine,90,0,5,865,55%,150%,195,102,33,22,124,0,15,0,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),8275,206,248,289,331,150
914,Ele.4,Day,42,RF,PTRD,90,0,5,440,40%,150%,195,167,72,29,27,0,0,0,100,0,1,0,AP (Ammo) (5-Star),-,Rangefinder (Body) (5-Star),4134,206,248,289,330,151
914,Ele.4,Day,20081,MG,LWMMG Mod,115,2,5,885,5%,150%,195,121,44,25,88,0,15,0,150,1,10,10,AP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),8156,203,244,285,326,152
914,Ele.4,Day,130,AR,Type97,70,0,4,392,68%,150%,15,52,40,36,65,0,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,2319,202,243,284,324,153
914,Ele.4,Day,196,AR,Zas M21,70,0,4,412,20%,150%,15,55,52,32,62,0,0,0,100,0,4,0,EOT (Holographic) (5-Star),-,-,2265,198,237,277,317,154
914,Ele.4,Day,253,MG,Lewis,90,0,5,905,5%,150%,195,108,44,28,108,0,15,0,100,0,10,0,AP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7901,197,237,276,316,155
914,Ele.4,Day,276,MG,Kord,100,0,5,990,5%,150%,195,123,38,21,106,0,14,0,100,0,10,0,AP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7800,195,234,273,312,156
914,Ele.4,Day,309,HG,WKp,70,0,4,272,20%,150%,15,35,38,51,40,0,0,0,100,0,4,0,PEQ (Acc) (5-Star),-,-,1421,195,234,273,312,157
914,Ele.4,Day,345,MG,MG338,97,0,5,855,5%,150%,135,126,41,25,119,0,14,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7438,185,223,260,297,158
914,Ele.4,Day,307,MG,ZB-26,90,0,5,865,5%,150%,135,116,44,29,108,0,14,0,100,0,8,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7208,180,216,252,288,159
914,Ele.4,Day,292,MG,RPK-16,90,0,5,785,5%,150%,135,101,50,32,120,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7198,179,215,251,287,160
914,Ele.4,Day,112,MG,Negev,91,0,5,830,5%,150%,135,101,48,33,130,0,14,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7110,177,213,248,284,161
914,Ele.4,Day,339,MG,RPK-203,90,0,5,785,5%,150%,135,108,47,32,116,0,14,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7119,177,213,249,284,162
914,Ele.4,Day,238,MG,QJY-88,90,0,5,785,5%,150%,135,102,46,32,118,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7084,177,212,247,283,163
914,Ele.4,Day,109,MG,Gr MG5,90,0,5,940,5%,150%,135,101,41,25,112,0,16,0,100,0,8,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),7015,175,210,245,280,164
914,Ele.4,Day,77,MG,M2HB,100,0,5,1075,5%,150%,135,126,33,15,96,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),6996,174,209,244,279,165
914,Ele.4,Day,275,MG,M1895 CB,90,0,5,905,5%,150%,135,107,40,21,123,0,15,0,100,0,10,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),MG Box (Body) (5-Star),6952,173,208,243,278,166
914,Ele.4,Day,314,AR,StG-940,70,0,4,376,20%,150%,15,50,52,34,59,0,0,0,100,0,1,0,EOT (Holographic) (5-Star),-,-,1972,172,207,241,276,167
914,Ele.4,Day,261,RF,QBU-88,70,0,4,284,40%,150%,135,117,68,32,37,0,0,0,100,0,4,0,SNIP (Ammo) (5-Star),-,-,3060,153,183,214,244,168
914,Ele.4,Day,3,HG,M9,60,0,3,183,40%,150%,15,24,42,66,53,0,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,1070,147,176,205,235,169
914,Ele.4,Day,146,RF,Gr G28,70,0,4,300,40%,150%,135,111,62,24,35,0,0,0,100,0,8,0,SNIP (Ammo) (5-Star),-,-,2864,143,171,200,229,170
914,Ele.4,Day,204,RF,Ballista,70,0,4,280,40%,150%,135,127,72,28,32,0,0,0,100,0,1,0,SNIP (Ammo) (5-Star),-,-,2799,139,167,195,223,171
914,Ele.4,Day,165,SG,M1014,70,0,4,936,40%,150%,15,27,30,8,29,27,4,0,100,0,1,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),-,3606,135,162,189,216,172
914,Ele.4,Day,10,HG,PPK,44,0,3,123,20%,150%,15,17,32,54,51,0,0,0,100,0,4,0,-,-,-,768,126,152,177,202,173
914,Ele.4,Day,12,HG,C96,49,0,3,186,34%,150%,15,23,25,43,53,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,882,121,145,169,194,174
914,Ele.4,Day,15,HG,G17,48,0,3,141,34%,150%,15,21,34,58,51,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,852,117,140,164,187,175
914,Ele.4,Day,80,MG,M1919A4,70,0,4,616,35%,160%,135,92,53,18,90,0,9,0,100,0,1,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),-,4377,109,131,153,175,176
914,Ele.4,Day,98,HG,SPP-1,40,0,3,159,20%,150%,15,23,31,37,38,0,0,0,100,0,4,0,-,-,-,797,109,131,153,175,177
914,Ele.4,Day,6,HG,Tokarev,40,0,3,180,20%,150%,15,21,25,34,42,0,0,0,100,0,4,0,-,-,-,793,109,130,152,174,178
914,Ele.4,Day,29,SMG,STEN MkⅡ,54,0,3,426,5%,100%,15,24,10,48,74,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1391,104,125,146,166,179
914,Ele.4,Day,69,AR,Fr FAMAS,43,0,3,261,20%,150%,15,31,27,23,67,0,0,0,100,0,1,0,-,-,-,1066,93,111,130,149,180
914,Ele.4,Day,78,MG,M60,70,0,4,616,5%,150%,135,96,35,21,97,0,9,0,100,0,1,0,SNIP (Ammo) (5-Star),EOT (Holographic) (5-Star),-,3706,92,111,129,148,181
914,Ele.4,Day,269,HG,Gr P30,30,0,3,135,20%,150%,15,19,26,35,43,0,0,0,100,0,1,0,-,-,-,670,92,110,128,147,182
914,Ele.4,Day,9,HG,P38,35,0,3,135,20%,150%,15,18,23,37,45,0,0,0,100,0,1,0,-,-,-,646,88,106,124,142,183
914,Ele.4,Day,90,HG,FF FNP9,33,0,3,120,20%,150%,15,18,24,37,48,0,0,0,100,0,1,0,-,-,-,635,87,104,122,139,184
914,Ele.4,Day,341,SMG,SP9,30,0,3,429,5%,100%,15,22,7,28,76,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1154,86,103,121,138,185
914,Ele.4,Day,274,AR,ACR,30,0,3,225,30%,150%,15,31,21,20,58,0,0,0,100,0,4,0,-,-,-,978,85,102,119,136,186
914,Ele.4,Day,1039,AR,Junko Konno,36,0,3,225,20%,150%,15,37,26,23,51,0,1,0,100,0,1,0,-,-,-,969,84,101,118,135,187
914,Ele.4,Day,251,SMG,X95,30,0,3,378,5%,100%,15,26,7,29,80,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1112,83,100,116,133,188
914,Ele.4,Day,333,SMG,VP1915,30,0,3,393,5%,100%,15,21,6,29,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1093,81,98,114,131,189
914,Ele.4,Day,176,SMG,TMP,41,0,3,315,5%,100%,15,24,8,40,84,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1082,81,97,113,129,190
914,Ele.4,Day,92,SMG,Spectre M4,38,0,3,363,5%,100%,15,22,7,33,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1059,79,95,111,127,191
914,Ele.4,Day,18,SMG,Ingram,36,0,3,360,5%,100%,15,23,7,32,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1065,79,95,111,127,192
914,Ele.4,Day,58,AR,AK-47,37,0,3,270,20%,150%,15,34,17,17,53,0,0,0,100,0,1,0,-,-,-,888,77,93,108,124,193
914,Ele.4,Day,355,SMG,Vigneron M2,30,0,3,342,5%,100%,15,23,7,31,75,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1028,77,92,107,123,194
914,Ele.4,Day,116,SMG,Z-62,30,0,3,327,5%,100%,15,22,7,32,68,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,978,73,88,102,117,195
914,Ele.4,Day,335,AR,Fedorov Avtomat,30,0,3,216,20%,150%,15,34,24,19,45,0,0,0,100,0,1,0,-,-,-,842,73,88,103,117,196
914,Ele.4,Day,150,SMG,Shipka,30,0,3,327,5%,100%,15,20,7,33,82,0,0,0,100,0,1,0,Processor Chip (Body) (3-Star),-,-,962,72,86,101,115,197
914,Ele.4,Day,167,HG,Gr HK45,29,0,2,86,20%,150%,15,20,24,33,43,0,0,0,100,0,4,0,-,-,-,462,63,76,88,101,198
914,Ele.4,Day,192,RF,JS05,42,0,3,192,40%,150%,15,101,45,17,25,0,0,0,100,0,1,0,-,-,-,1146,57,68,80,91,199
914,Ele.4,Day,358,HG,PPQ,11,0,2,78,20%,150%,15,15,15,17,44,0,0,0,100,0,4,0,-,-,-,382,52,63,73,84,200
914,Ele.4,Day,1010,HG,El Fail,11,0,2,74,20%,150%,15,14,14,19,42,0,0,0,100,0,4,0,-,-,-,380,52,62,73,83,201
914,Ele.4,Day,329,RF,SVCh,30,0,3,168,40%,150%,15,81,39,13,27,0,0,0,100,0,4,0,-,-,-,1049,52,62,73,83,202
914,Ele.4,Day,34,RF,M1 Garand,40,0,3,186,40%,150%,15,80,32,15,31,0,0,0,100,0,1,0,-,-,-,1028,51,61,71,82,203
914,Ele.4,Day,28,SMG,Gr MP7,28,0,2,252,5%,150%,15,18,6,28,73,0,0,0,100,0,4,0,-,-,-,691,51,62,72,82,204
914,Ele.4,Day,161,SG,Type97S,40,0,3,552,40%,150%,15,23,7,8,23,10,3,0,100,0,1,0,-,-,-,1300,48,58,68,78,205
914,Ele.4,Day,221,HG,GSh-18,10,0,2,76,20%,150%,15,16,12,20,38,0,0,0,100,0,4,0,-,-,-,359,49,59,69,78,206
914,Ele.4,Day,179,RF,Gd DSR-50,30,0,3,159,40%,150%,15,91,35,14,24,0,0,0,100,0,1,0,-,-,-,959,47,57,67,76,207
914,Ele.4,Day,163,SG,AA-12,30,0,3,522,40%,150%,15,19,6,6,31,9,5,0,100,0,4,0,-,-,-,1252,46,56,65,75,208
914,Ele.4,Day,332,HG,Derringer,11,0,2,78,20%,150%,15,14,15,23,37,0,0,0,100,0,1,0,-,-,-,343,47,56,66,75,209
914,Ele.4,Day,189,SG,USAS-12,30,0,3,504,40%,150%,15,18,6,6,29,9,5,0,100,0,4,0,-,-,-,1200,45,54,63,72,210
914,Ele.4,Day,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,0,100,0,1,0,-,-,-,892,44,53,62,71,211
914,Ele.4,Day,320,RF,GM6 Lynx,30,0,3,165,40%,150%,15,80,31,13,26,0,0,0,100,0,1,0,-,-,-,897,44,53,62,71,212
914,Ele.4,Day,155,SG,M590,30,0,3,513,40%,150%,15,20,6,6,25,9,4,0,100,0,1,0,-,-,-,1153,43,51,60,69,213
914,Ele.4,Day,178,SMG,F1,11,0,2,234,5%,150%,15,13,5,15,57,0,0,0,100,0,4,0,-,-,-,529,39,47,55,63,214
914,Ele.4,Day,1038,AR,Ai Mizuno,11,0,2,128,20%,150%,15,26,14,10,48,0,1,0,100,0,1,0,-,-,-,444,38,46,54,62,215
914,Ele.4,Day,107,AR,FF F2000,12,0,2,118,20%,150%,15,20,12,11,60,0,0,0,100,0,4,0,-,-,-,434,37,45,53,60,216
914,Ele.4,Day,17,SMG,M3,14,0,2,210,5%,150%,15,15,5,18,49,0,0,0,100,0,4,0,-,-,-,503,37,45,52,60,217
914,Ele.4,Day,22,SMG,PPS-43,14,0,2,200,5%,150%,15,17,5,18,55,0,0,0,100,0,4,0,-,-,-,508,38,45,53,60,218
914,Ele.4,Day,207,AR,CZ2000,11,0,2,122,20%,150%,15,23,11,11,57,0,0,0,100,0,1,0,-,-,-,423,37,44,51,59,219
914,Ele.4,Day,131,SMG,EVO 3,11,0,2,214,5%,150%,15,12,5,17,68,0,0,0,100,0,1,0,-,-,-,487,36,43,51,58,220
914,Ele.4,Day,25,SMG,MP40,11,0,2,204,5%,150%,15,14,5,15,55,0,0,0,100,0,4,0,-,-,-,482,36,43,50,57,221
914,Ele.4,Day,280,SMG,MAT-49,11,0,2,204,5%,150%,15,14,5,17,57,0,0,0,100,0,1,0,-,-,-,477,35,42,50,57,222
914,Ele.4,Day,93,SMG,IDW,15,0,2,172,5%,150%,15,13,5,23,53,0,0,0,100,0,4,0,-,-,-,472,35,42,49,56,223
914,Ele.4,Day,120,AR,ARX-160,11,0,2,110,20%,150%,15,24,12,12,53,0,0,0,100,0,1,0,-,-,-,406,35,42,49,56,224
914,Ele.4,Day,85,MG,PK,30,0,3,369,5%,150%,15,57,10,10,66,0,11,0,100,0,4,0,-,-,-,1191,29,35,41,47,225
914,Ele.4,Day,110,MG,FG42,36,0,3,303,5%,150%,15,55,14,16,97,0,8,0,100,0,4,0,-,-,-,1164,29,34,40,46,226
914,Ele.4,Day,86,MG,MG42,30,0,3,321,5%,150%,15,54,10,12,103,0,10,0,100,0,1,0,-,-,-,1087,27,32,38,43,227
914,Ele.4,Day,158,SG,KS-23,27,0,2,348,40%,150%,15,25,5,5,20,8,3,0,100,0,1,0,-,-,-,729,27,32,38,43,228
914,Ele.4,Day,13,HG,Type92,1,0,1,32,20%,150%,15,13,7,12,42,0,0,0,100,0,4,0,-,-,-,154,25,30,35,40,229
914,Ele.4,Day,1034,SG,Minos,11,0,2,316,40%,150%,15,19,4,4,18,5,4,0,100,0,4,0,-,-,-,656,24,29,34,39,230
914,Ele.4,Day,226,RF,Mk 12,11,0,2,90,40%,150%,15,46,19,8,33,0,0,0,100,0,4,0,-,-,-,483,24,28,33,38,231
914,Ele.4,Day,273,RF,SSG3000,11,0,2,98,40%,150%,15,57,18,8,27,0,0,0,100,0,4,0,-,-,-,486,24,29,34,38,232
914,Ele.4,Day,229,SG,M870,10,0,2,288,40%,150%,15,16,4,4,21,5,4,0,100,0,4,0,-,-,-,621,23,27,32,37,233
914,Ele.4,Day,350,SG,FO-12,11,0,2,282,40%,150%,15,15,5,4,27,5,5,0,100,0,4,0,-,-,-,631,23,28,33,37,234
914,Ele.4,Day,1001,HG,Noel,1,0,1,30,20%,150%,15,15,9,11,44,0,0,0,100,0,4,0,-,-,-,169,23,27,32,37,235
914,Ele.4,Day,202,HG,Thunder,1,0,1,43,40%,150%,15,17,8,8,24,0,0,0,100,0,4,0,-,-,-,165,22,27,31,36,236
914,Ele.4,Day,244,HG,TEC-9,1,0,1,42,20%,150%,15,12,8,10,44,0,0,0,100,0,4,0,-,-,-,166,22,27,31,36,237
914,Ele.4,Day,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,4,0,-,-,-,166,22,27,31,36,238
914,Ele.4,Day,324,SG,M6 ASW,11,0,2,286,40%,150%,15,18,5,5,20,5,4,0,100,0,1,0,-,-,-,600,22,27,31,36,239
914,Ele.4,Day,278,SG,Six12,11,0,2,268,40%,150%,15,17,5,5,22,4,4,0,100,0,4,0,-,-,-,584,21,26,30,35,240
914,Ele.4,Day,164,SG,FP-6,10,0,2,284,40%,150%,15,16,4,4,21,5,4,0,100,0,1,0,-,-,-,577,21,25,30,34,241
914,Ele.4,Day,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,4,0,-,-,-,578,21,26,30,34,242
914,Ele.4,Day,1035,HG,Tae Yamada,1,0,1,47,20%,150%,15,11,7,10,36,0,1,0,100,0,1,0,-,-,-,156,21,25,30,34,243
914,Ele.4,Day,210,HG,CZ52,1,0,1,38,20%,150%,15,13,8,10,36,0,0,0,100,0,4,0,-,-,-,158,21,26,30,34,244
914,Ele.4,Day,113,HG,Serdyukov,1,0,1,35,20%,150%,15,13,9,10,40,0,0,0,100,0,4,0,-,-,-,159,21,26,30,34,245
914,Ele.4,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,13,8,10,40,0,0,0,100,0,4,0,-,-,-,152,20,25,29,33,246
914,Ele.4,Day,156,SG,Super-Shorty,11,0,2,268,40%,150%,15,13,5,6,21,4,3,0,100,0,1,0,-,-,-,554,20,24,29,33,247
914,Ele.4,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,0,100,0,4,0,-,-,-,151,20,24,29,33,248
914,Ele.4,Day,248,HG,Jericho,1,0,1,38,20%,150%,15,13,8,10,42,0,0,0,100,0,1,0,-,-,-,148,20,24,28,32,249
914,Ele.4,Day,283,SG,Liberator,11,0,2,256,40%,150%,15,17,4,5,21,5,4,0,100,0,1,0,-,-,-,546,20,24,28,32,250
914,Ele.4,Day,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,20,24,28,32,251
914,Ele.4,Day,141,HG,Gr USPCompact,3,0,1,34,20%,150%,15,11,11,14,45,0,0,0,100,0,1,0,-,-,-,144,19,23,27,31,252
914,Ele.4,Day,123,HG,P99,1,0,1,30,20%,150%,15,13,9,13,42,0,0,0,100,0,1,0,-,-,-,141,19,23,27,31,253
914,Ele.4,Day,100,HG,P7,1,0,1,32,20%,150%,15,13,9,12,42,0,0,0,100,0,1,0,-,-,-,145,19,23,27,31,254
914,Ele.4,Day,186,HG,P226,1,0,1,37,20%,150%,15,12,9,10,42,0,0,0,100,0,1,0,-,-,-,145,19,23,27,31,255
914,Ele.4,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,0,100,0,1,0,-,-,-,142,19,23,27,31,256
914,Ele.4,Day,232,HG,MP-448,1,0,1,32,20%,150%,15,10,9,13,40,0,0,0,100,0,1,0,-,-,-,138,18,22,26,30,257
914,Ele.4,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,0,100,0,1,0,-,-,-,138,18,22,26,30,258
914,Ele.4,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,0,100,0,1,0,-,-,-,135,18,22,25,29,259
914,Ele.4,Day,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,0,100,0,4,0,-,-,-,213,18,22,26,29,260
914,Ele.4,Day,1023,SMG,Henrietta,1,0,1,96,5%,150%,15,12,3,12,63,0,0,0,100,0,4,0,-,-,-,235,17,21,24,28,261
